CustomerKey,Name,Birth Year,Gender,EmailAddress,Region,Education,Income Level,TotalChildren,Revenue,Profit,Orders,CLV,Offline for?
28349,Mrs. Kristi Vazquez,1939,F,kristi10@adventure-works.com,Australia,Undergrad,Low,2,$43.6,$27.9,1.0,,68
28350,Mrs. Alisha Holt,1939,F,alisha35@adventure-works.com,Australia,Graduate,Average,2,$23.6,$12.3,1.0,,131
28351,Mr. Donald Rodriguez,1940,M,donald21@adventure-works.com,Australia,Undergrad,Low,2,$575.0,$218.2,1.0,,161
28352,Mrs. Meghan Sanz,1943,F,meghan19@adventure-works.com,Australia,Undergrad,Low,2,$585.2,$219.7,1.0,,172
28353,Mrs. Summer Kapoor,1943,F,summer1@adventure-works.com,Australia,Undergrad,Low,2,$567.0,$213.2,1.0,,152
28354,Mr. Ian Wilson,1965,M,ian8@adventure-works.com,Canada,Undergrad,Low,0,$3578.3,$1407.0,1.0,,855
28356,Mr. Blake Gonzalez,1965,M,blake35@adventure-works.com,Southwest,Undergrad,Average,3,$60.0,$37.5,1.0,,102
28357,Mrs. Danielle Howard,1965,F,danielle13@adventure-works.com,Canada,Undergrad,Average,3,$133.5,$83.6,1.0,,10
28358,Mr. Austin Powell,1965,M,austin4@adventure-works.com,Southwest,Undergrad,Average,3,$10.0,$6.2,1.0,,76
28359,Mrs. Madison Anderson,1965,F,madison10@adventure-works.com,Canada,Undergrad,Average,3,$88.0,$55.1,1.0,,173
28360,Mr. Isaiah Adams,1965,M,isaiah38@adventure-works.com,Southwest,Undergrad,Average,4,$14.6,$9.1,1.0,,209
28361,Ms. Kayla Wilson,1965,F,kayla7@adventure-works.com,Northwest,Graduate,Average,0,$32.3,$15.2,1.0,,78
28363,Ms. Savannah Travers,1965,F,savannah12@adventure-works.com,Canada,Graduate,Average,0,$3578.3,$1407.0,1.0,,875
28364,Ms. Alison Nara,1968,F,alison17@adventure-works.com,France,Graduate,Low,0,$1048.5,$411.1,1.0,,139
28365,Ms. Stacey Zhao,1968,F,stacey11@adventure-works.com,United Kingdom,Graduate,Low,0,$2447.0,$941.5,1.0,,245
28366,Mr. Dalton Rivera,1967,M,dalton78@adventure-works.com,United Kingdom,High School,Low,3,$595.5,$230.2,1.0,,77
28367,Mr. Jerome Johnsen,1967,M,jerome5@adventure-works.com,United Kingdom,Undergrad,Low,1,$604.5,$236.7,1.0,,79
28368,Mr. Fernando Butler,1967,M,fernando57@adventure-works.com,France,Undergrad,Low,1,$795.0,$314.4,1.0,,0
28369,Mrs. Carolyn Moreno,1967,F,carolyn27@adventure-works.com,Germany,High School,Low,1,$777.3,$302.8,1.0,,230
28370,Mr. Eddie Gutierrez,1967,M,eddie11@adventure-works.com,United Kingdom,Undergrad,Low,1,$654.7,$254.9,1.0,,82
28371,Mrs. Mandy Liang,1967,F,mandy18@adventure-works.com,United Kingdom,Undergrad,Low,1,$540.0,$196.3,1.0,,78
28372,Mr. Vincent Hu,1967,M,vincent20@adventure-works.com,United Kingdom,Undergrad,Low,1,$621.9,$226.3,1.0,,62
28373,Mr. Shane Lopez,1966,M,shane19@adventure-works.com,France,High School,Low,4,$38.9,$24.3,1.0,,144
28374,Mr. Ruben Vance,1966,M,ruben4@adventure-works.com,Germany,High School,Low,4,$101.6,$64.2,1.0,,294
28375,Mrs. Kathleen Diaz,1966,F,kathleen4@adventure-works.com,United Kingdom,High School,Low,1,$597.8,$232.5,1.0,,55
28376,Mr. Eugene Chen,1967,M,eugene6@adventure-works.com,Germany,Undergrad,Low,0,$1037.4,$417.9,1.0,,154
28377,Mr. Walter Ortega,1967,M,walter15@adventure-works.com,United Kingdom,Undergrad,Low,0,$2445.7,$941.3,1.0,,234
28378,Mrs. Sara Sanchez,1966,F,sara29@adventure-works.com,France,High School,Low,2,$42.9,$26.8,1.0,,7
28380,Mrs. Lindsay Goel,1965,F,lindsay19@adventure-works.com,France,High School,Low,5,$37.2,$23.3,1.0,,57
28381,Mr. Cedric Tang,1965,M,cedric26@adventure-works.com,Germany,High School,Low,2,$128.3,$61.6,1.0,,105
28382,Mr. Roberto Ortega,1965,M,roberto20@adventure-works.com,Germany,High School,Low,2,$793.3,$308.4,1.0,,194
28383,Mrs. Lacey Zhou,1965,F,lacey21@adventure-works.com,Germany,High School,Low,2,$742.4,$280.9,1.0,,202
28384,Mrs. Tamara Xie,1965,F,tamara14@adventure-works.com,France,Undergrad,Low,1,$66.2,$42.0,1.0,,142
28385,Mrs. Cassie Deng,1965,F,cassie1@adventure-works.com,France,Undergrad,Low,1,$74.2,$47.0,1.0,,8
28386,Mr. Sergio Subram,1964,M,sergio13@adventure-works.com,United Kingdom,High School,Low,5,$624.6,$249.9,1.0,,55
28387,Mr. Roberto Alvarez,1964,M,roberto4@adventure-works.com,United Kingdom,High School,Low,5,$592.3,$224.1,1.0,,40
28388,Mrs. Sheila Rowe,1964,F,sheila19@adventure-works.com,Germany,High School,Low,3,$751.0,$283.8,1.0,,192
28391,Mrs. Monique Jimenez,1964,F,monique1@adventure-works.com,France,Undergrad,Low,1,$32.6,$20.4,1.0,,315
28392,Mr. Luke Green,1933,M,luke45@adventure-works.com,United Kingdom,Undergrad,Low,1,$47.6,$29.8,1.0,,326
28393,Mr. Ramon Zheng,1966,M,ramon17@adventure-works.com,France,Undergrad,Low,0,$1051.4,$422.3,1.0,,148
28394,Ms. Alisha Zhang,1966,F,alisha0@adventure-works.com,France,Undergrad,Low,0,$1034.1,$416.4,1.0,,129
28395,Mr. Shannon Dominguez,1966,M,shannon34@adventure-works.com,France,Undergrad,Low,0,$1065.8,$417.0,1.0,,109
28396,Ms. Rebekah Munoz,1966,F,rebekah27@adventure-works.com,Germany,Undergrad,Low,0,$1034.1,$416.4,1.0,,130
28397,Ms. Cynthia Rana,1966,F,cynthia16@adventure-works.com,United Kingdom,Undergrad,Low,0,$2417.7,$923.7,1.0,,233
28398,Mr. Shawn Lal,1963,M,shawn10@adventure-works.com,France,Undergrad,Low,2,$75.6,$47.3,1.0,,171
28399,Mr. Dale Deng,1963,M,dale1@adventure-works.com,United Kingdom,Undergrad,Low,2,$568.0,$213.8,1.0,,60
28400,Mr. Cedric Anand,1963,M,cedric40@adventure-works.com,Germany,Undergrad,Low,2,$776.0,$302.5,1.0,,202
28402,Mrs. Kristin Kumar,1965,F,kristin10@adventure-works.com,France,Undergrad,Low,2,$74.2,$47.0,1.0,,318
28403,Mrs. Jaclyn Sharma,1965,F,jaclyn33@adventure-works.com,United Kingdom,Undergrad,Low,1,$2419.1,$924.0,1.0,,214
28404,Mrs. Whitney Raman,1964,F,whitney11@adventure-works.com,Germany,Undergrad,Low,2,$98.2,$56.5,1.0,,78
28405,Mr. Erick Malhotra,1964,M,erick4@adventure-works.com,Germany,Undergrad,Low,1,$1034.1,$416.4,1.0,,142
28408,Ms. Tasha Lal,1978,F,tasha9@adventure-works.com,United Kingdom,High School,Low,0,$47.6,$29.8,1.0,,235
28409,Ms. Bonnie Rai,1977,F,bonnie23@adventure-works.com,Germany,High School,Low,0,$87.0,$54.4,1.0,,325
28410,Ms. Cheryl Gill,1977,F,cheryl16@adventure-works.com,United Kingdom,High School,Low,0,$80.6,$51.0,1.0,,310
28411,Mr. Jay Rodriguez,1977,M,jay26@adventure-works.com,United Kingdom,High School,Low,0,$179.8,$97.5,1.0,,305
28412,Mr. Walter Vazquez,1977,M,walter8@adventure-works.com,France,High School,Low,0,$58.6,$36.7,1.0,,307
28413,Mr. Dalton Martinez,1976,M,dalton16@adventure-works.com,United Kingdom,High School,Low,0,$47.6,$29.8,1.0,,100
28415,Mrs. Melissa Rogers,1963,F,melissa42@adventure-works.com,United Kingdom,Undergrad,Low,1,$2435.0,$929.6,1.0,,224
28416,Mr. Roger Black,1963,M,roger48@adventure-works.com,United Kingdom,Undergrad,Low,1,$2463.0,$947.1,1.0,,211
28417,Mrs. Ashlee Lal,1962,F,ashlee15@adventure-works.com,United Kingdom,Undergrad,Low,1,$2480.9,$962.7,1.0,,206
28418,Mrs. Kelli Zhu,1962,F,kelli15@adventure-works.com,France,Undergrad,Low,1,$1051.4,$422.3,1.0,,97
28419,Mrs. Cheryl Suarez,1962,F,cheryl22@adventure-works.com,France,Undergrad,Low,1,$4460.0,$1913.1,2.0,$1842.2028,104
28420,Mrs. Tracy Chapman,1962,F,tracy15@adventure-works.com,France,Undergrad,Low,1,$4433.4,$1903.3,2.0,$1835.277,76
28421,Mrs. Monica Gonzalez,1978,F,monica18@adventure-works.com,Germany,Undergrad,Low,3,$839.3,$341.6,1.0,,198
28422,Mrs. Joy Moyer,1977,F,joy8@adventure-works.com,France,Undergrad,Low,5,$37.2,$23.3,1.0,,11
28423,Mr. Victor Ortega,1977,M,victor22@adventure-works.com,Germany,Undergrad,Low,0,$73.0,$45.7,1.0,,285
28424, Neil Romero,1977,NA,neil8@adventure-works.com,United Kingdom,Undergrad,Low,0,$587.1,$224.0,1.0,,45
28425,Mr. Gilbert Nara,1977,M,gilbert36@adventure-works.com,United Kingdom,Undergrad,Low,0,$601.6,$235.5,1.0,,57
28426,Mr. Melvin Xie,1977,M,melvin3@adventure-works.com,United Kingdom,Undergrad,Low,0,$106.1,$67.0,1.0,,78
28427,Ms. Yolanda Deng,1977,F,yolanda1@adventure-works.com,United Kingdom,Undergrad,Low,0,$540.0,$196.3,1.0,,47
28428,Ms. Ebony Alvarez,1977,F,ebony27@adventure-works.com,United Kingdom,Undergrad,Low,0,$603.5,$236.1,1.0,,38
28429,Mr. Devin Bell,1976,M,devin81@adventure-works.com,France,High School,Low,0,$37.2,$23.3,1.0,,215
28430,Mr. Armando Suarez,1975,M,armando19@adventure-works.com,Germany,High School,Low,0,$98.9,$54.5,1.0,,144
28431,Mr. Tyrone Sanz,1975,M,tyrone19@adventure-works.com,France,High School,Low,0,$206.5,$129.2,1.0,,128
28432,Mr. Bruce Carlson,1975,M,bruce39@adventure-works.com,Germany,High School,Low,0,$58.0,$36.3,1.0,,60
28433,Ms. Deborah Shen,1976,F,deborah6@adventure-works.com,France,High School,Low,0,$32.6,$20.4,1.0,,6
28434,Mr. Brian Lauer,1976,M,brian10@adventure-works.com,Germany,Undergrad,Low,0,$751.3,$286.5,1.0,,197
28436,Mr. Derrick Carlson,1976,M,derrick17@adventure-works.com,United Kingdom,Undergrad,Low,0,$636.4,$256.7,1.0,,58
28437,Ms. Mary Smith,1976,F,mary10@adventure-works.com,United Kingdom,Undergrad,Low,0,$595.5,$231.1,1.0,,28
28438,Ms. Heidi Sanchez,1976,F,heidi23@adventure-works.com,United Kingdom,Undergrad,Low,0,$573.6,$218.0,1.0,,24
28440,Ms. Allison Ramirez,1975,F,allison5@adventure-works.com,France,High School,Low,0,$41.2,$25.8,1.0,,126
28441,Mr. Peter Nath,1974,M,peter23@adventure-works.com,France,High School,Low,0,$40.6,$25.4,1.0,,100
28442,Mr. Phillip Prasad,1974,M,phillip10@adventure-works.com,France,High School,Low,0,$70.0,$43.8,1.0,,275
28443,Mr. Alfredo Dominguez,1975,M,alfredo14@adventure-works.com,France,Undergrad,Low,0,$3375.0,$1476.9,1.0,,878
28444,Mr. Pedro Sai,1975,M,pedro6@adventure-works.com,France,Undergrad,Low,0,$124.0,$56.2,1.0,,282
28445,Mr. Shaun She,1975,M,shaun2@adventure-works.com,Germany,Undergrad,Low,0,$68.0,$42.5,1.0,,48
28447,Mr. Dalton Walker,1973,M,dalton22@adventure-works.com,France,High School,Low,0,$70.0,$43.8,1.0,,212
28448,Ms. Katherine Campbell,1973,F,katherine55@adventure-works.com,United Kingdom,High School,Low,0,$43.0,$26.9,1.0,,86
28449,Mr. Jarred Gill,1970,M,jarred1@adventure-works.com,France,Graduate,Low,0,$3375.0,$1476.9,1.0,,876
28450,Mr. Nelson Martin,1962,M,nelson0@adventure-works.com,Germany,Undergrad,Low,1,$98.0,$61.3,1.0,,318
28451,Mrs. Nichole Chander,1962,F,nichole15@adventure-works.com,United Kingdom,Graduate,Low,1,$60.3,$32.8,1.0,,53
28452,Mrs. Alexandra Young,1961,F,alexandra91@adventure-works.com,France,Undergrad,Low,1,$70.0,$43.8,1.0,,256
28453,Mrs. Valerie Lin,1961,F,valerie9@adventure-works.com,Germany,Undergrad,Low,1,$74.8,$46.8,1.0,,146
28454,Mrs. Shawna Simpson,1961,F,shawna2@adventure-works.com,Germany,Undergrad,Low,1,$123.0,$77.0,1.0,,182
28455,Mr. Raymond Sara,1961,M,raymond12@adventure-works.com,Germany,Undergrad,Low,1,$85.2,$48.4,1.0,,229
28456,Mr. Todd Xu,1961,M,todd11@adventure-works.com,France,Graduate,Low,1,$70.0,$43.8,1.0,,326
28458,Mrs. Casey She,1962,F,casey0@adventure-works.com,France,Graduate,Low,4,$3375.0,$1476.9,1.0,,841
28459,Mrs. Dana Muñoz,1958,F,dana23@adventure-works.com,United Kingdom,Graduate,Low,1,$43.0,$26.9,1.0,,150
28460,Mr. Nathan Powell,1958,M,nathan4@adventure-works.com,France,Undergrad,Low,1,$118.1,$60.2,1.0,,287
28461,Mr. Joe Dominguez,1957,M,joe36@adventure-works.com,Germany,Undergrad,Low,1,$68.0,$42.5,1.0,,40
28462,Mrs. Kendra Serrano,1957,F,kendra16@adventure-works.com,France,Undergrad,Low,1,$70.0,$43.8,1.0,,276
28463,Mr. Emmanuel Arun,1957,M,emmanuel6@adventure-works.com,United Kingdom,Undergrad,Low,1,$64.5,$40.4,1.0,,112
28464,Mr. Eddie Hernandez,1956,M,eddie4@adventure-works.com,France,Undergrad,Low,2,$70.0,$43.8,1.0,,15
28465,Mrs. Wendy Serrano,1956,F,wendy15@adventure-works.com,Germany,Undergrad,Low,1,$101.6,$64.2,1.0,,292
28467,Mrs. Tasha Tang,1955,F,tasha4@adventure-works.com,Germany,Undergrad,Low,2,$72.5,$45.4,1.0,,82
28468,Mrs. Melody Harrison,1955,F,melody11@adventure-works.com,United Kingdom,Undergrad,Low,2,$111.4,$69.8,1.0,,229
28469,Mrs. Morgan Green,1955,F,morgan11@adventure-works.com,United Kingdom,Undergrad,Low,2,$84.6,$53.5,1.0,,63
28470,Mrs. Tamara Tang,1954,F,tamara15@adventure-works.com,France,Undergrad,Low,2,$3400.0,$1487.8,1.0,,845
28471,Mr. Phillip Sullivan,1954,M,phillip14@adventure-works.com,France,Undergrad,Low,2,$3375.0,$1476.9,1.0,,828
28472,Mrs. Kellie Ramos,1938,F,kellie16@adventure-works.com,Germany,Undergrad,Low,1,$758.3,$290.9,1.0,,185
28473,Mr. Bruce Rodriguez,1939,M,bruce19@adventure-works.com,United Kingdom,Undergrad,Low,1,$43.0,$26.9,1.0,,102
28474,Mr. Terrence Nara,1940,M,terrence17@adventure-works.com,United Kingdom,Undergrad,Low,1,$569.5,$214.8,1.0,,22
28475,Mr. Bruce Ramos,1941,M,bruce38@adventure-works.com,France,Undergrad,Low,2,$124.0,$56.2,1.0,,277
28476,Mr. Bradley Xie,1941,M,bradley5@adventure-works.com,France,Undergrad,Low,2,$118.1,$60.2,1.0,,54
28477,Mr. Kenneth Tang,1941,M,kenneth4@adventure-works.com,United Kingdom,Undergrad,Low,1,$567.0,$213.2,1.0,,24
28478,Mrs. Riley Long,1943,F,riley7@adventure-works.com,France,Undergrad,Low,3,$3375.0,$1476.9,1.0,,839
28479,Mr. Marvin Gomez,1980,M,marvin1@adventure-works.com,Australia,Undergrad,Low,0,$830.0,$314.9,1.0,,250
28480,Mr. Arthur Vazquez,1980,M,arthur39@adventure-works.com,Australia,Undergrad,Low,0,$742.4,$280.9,1.0,,228
28481,Ms. Kristine Moreno,1979,F,kristine7@adventure-works.com,Australia,Undergrad,Low,0,$843.9,$344.5,1.0,,221
28482,Mr. Jaime She,1978,M,jaime24@adventure-works.com,Australia,Undergrad,Low,0,$776.0,$302.5,1.0,,229
28483,Mrs. Tara Raje,1976,F,tara14@adventure-works.com,Australia,High School,Low,1,$787.6,$304.3,1.0,,219
28484,Mr. Harold Raman,1979,M,harold9@adventure-works.com,Australia,Undergrad,Low,0,$819.9,$329.4,1.0,,213
28485,Ms. Bianca Wu,1978,F,bianca6@adventure-works.com,Australia,Undergrad,Low,0,$751.0,$283.8,1.0,,227
28486,Ms. Rebekah Chandra,1978,F,rebekah2@adventure-works.com,Australia,Undergrad,Low,0,$810.3,$323.4,1.0,,202
28487,Mr. Gerald Gill,1978,M,gerald22@adventure-works.com,Australia,Undergrad,Low,0,$813.6,$299.2,1.0,,183
28488,Mr. Reginald Travers,1977,M,reginald19@adventure-works.com,Australia,Undergrad,Low,0,$742.4,$280.9,1.0,,193
28489,Mr. Jeffery Zhu,1943,M,jeffery14@adventure-works.com,Germany,Undergrad,Low,2,$801.9,$311.3,1.0,,150
28490,Mrs. Krista Ramos,1943,F,krista16@adventure-works.com,Germany,Undergrad,Low,2,$812.2,$324.6,1.0,,173
28491,Mrs. Cassie Jai,1961,F,cassie10@adventure-works.com,France,Undergrad,Low,1,$3375.0,$1476.9,1.0,,769
28492,Mrs. Bethany Tang,1961,F,bethany7@adventure-works.com,France,Graduate,Low,4,$3375.0,$1476.9,1.0,,779
28493,Mrs. Morgan Wilson,1961,F,morgan30@adventure-works.com,Germany,Graduate,Low,4,$832.8,$336.6,1.0,,150
28494,Mr. Ross Martinez,1961,M,ross17@adventure-works.com,Germany,Graduate,Low,4,$759.6,$286.8,1.0,,161
28495,Mrs. Catherine Morgan,1960,F,catherine19@adventure-works.com,France,High School,Low,1,$118.1,$60.2,1.0,,234
28496,Mr. Adam Shan,1960,M,adam27@adventure-works.com,France,High School,Low,1,$70.0,$43.8,1.0,,139
28497,Mr. Alvin Yang,1960,M,alvin6@adventure-works.com,Germany,Undergrad,Low,1,$839.3,$341.6,1.0,,173
28498,Mrs. Tabitha Ruiz,1959,F,tabitha21@adventure-works.com,France,High School,Low,1,$87.3,$49.7,1.0,,313
28499,Mrs. Lydia Srini,1959,F,lydia7@adventure-works.com,Germany,Undergrad,Low,2,$817.2,$327.7,1.0,,171
28500,Mr. Jermaine Gonzalez,1959,M,jermaine17@adventure-works.com,Germany,Undergrad,Low,2,$776.0,$302.5,1.0,,167
28501,Mr. Gerald Perez,1959,M,gerald7@adventure-works.com,Germany,Undergrad,Low,2,$793.3,$308.4,1.0,,124
28502,Mrs. Dominique Jordan,1959,F,dominique1@adventure-works.com,Germany,Undergrad,Low,2,$776.0,$302.5,1.0,,149
28503,Mr. Jay Sanz,1959,M,jay50@adventure-works.com,United Kingdom,Graduate,Low,3,$615.0,$241.5,1.0,,17
28504,Mr. Reginald Gomez,1958,M,reginald9@adventure-works.com,France,Undergrad,Low,2,$3375.0,$1476.9,1.0,,741
28505,Mrs. Barbara Xie,1958,F,barbara34@adventure-works.com,Germany,Graduate,Low,1,$824.1,$318.9,1.0,,127
28507,Mrs. Deanna Suri,1959,F,deanna3@adventure-works.com,Germany,Undergrad,Low,3,$776.0,$302.5,1.0,,129
28508,Ms. Jaime Romero,1959,F,jaime10@adventure-works.com,United Kingdom,Undergrad,Low,0,$573.6,$218.0,1.0,,17
28509,Ms. Audrey Diaz,1959,F,audrey4@adventure-works.com,Germany,Undergrad,Low,0,$777.3,$302.8,1.0,,135
28510,Mr. Gregory Andersen,1959,M,gregory16@adventure-works.com,France,Undergrad,Low,0,$2071.4,$953.6,1.0,,712
28511,Mr. Chase Rivera,1970,M,chase17@adventure-works.com,United Kingdom,Undergrad,Low,0,$585.2,$219.7,1.0,,7
28512,Mr. Dwayne Alonso,1970,M,dwayne7@adventure-works.com,France,Undergrad,Low,0,$2049.1,$943.3,1.0,,675
28513,Ms. Molly Fernandez,1970,F,molly14@adventure-works.com,Germany,Undergrad,Low,0,$815.0,$326.9,1.0,,121
28514,Mrs. Lisa Chen,1969,F,lisa5@adventure-works.com,France,High School,Low,2,$87.3,$49.7,1.0,,244
28515,Mr. Tony Lal,1969,M,tony11@adventure-works.com,United Kingdom,High School,Low,2,$591.0,$228.2,1.0,,9
28516,Mr. Vincent Lin,1970,M,vincent7@adventure-works.com,United Kingdom,Undergrad,Low,0,$587.6,$226.1,1.0,,27
28517,Mr. Troy Gonzalez,1969,M,troy20@adventure-works.com,United Kingdom,Undergrad,Low,0,$606.1,$235.9,1.0,,0
28518,Ms. Tammy Sanchez,1969,F,tammy21@adventure-works.com,Germany,Undergrad,Low,0,$750.3,$285.9,1.0,,149
28519,Mr. Jésus Ramos,1969,M,jésus16@adventure-works.com,France,Undergrad,Low,1,$2049.1,$943.3,1.0,,675
28520,Ms. Susan Liang,1969,F,susan27@adventure-works.com,France,Graduate,Low,0,$3106.8,$1370.3,2.0,$1307.9711,45
28521,Mr. Bradley Tang,1969,M,bradley6@adventure-works.com,Germany,Graduate,Low,0,$1060.0,$425.2,1.0,,115
28522,Ms. Rosa Ma,1969,F,rosa15@adventure-works.com,Germany,Graduate,Average,0,$1091.9,$452.0,1.0,,94
28523,Mr. Charles James,1969,M,charles46@adventure-works.com,United Kingdom,Graduate,Average,0,$2445.7,$941.3,1.0,,194
28524,Ms. Paula Gill,1969,F,paula16@adventure-works.com,United Kingdom,Graduate,Average,0,$2417.0,$922.8,1.0,,189
28525,Mr. Dominic Rodriguez,1952,M,dominic20@adventure-works.com,United Kingdom,Undergrad,Low,2,$575.0,$218.2,1.0,,5
28526,Mr. Luke Yang,1953,M,luke16@adventure-works.com,United Kingdom,High School,Low,2,$86.0,$53.8,1.0,,7
28527,Mr. Dwayne Rubio,1968,M,dwayne19@adventure-works.com,United Kingdom,High School,Low,2,$587.6,$226.1,1.0,,7
28528,Mrs. Tasha Chande,1968,F,tasha15@adventure-works.com,Germany,Undergrad,Low,1,$759.6,$286.8,1.0,,96
28529,Mrs. Tara Chande,1968,F,tara15@adventure-works.com,France,Undergrad,Low,1,$2049.1,$943.3,1.0,,670
28530,Mr. Gavin Powell,1968,M,gavin8@adventure-works.com,United Kingdom,Undergrad,Low,1,$615.6,$244.2,1.0,,29
28531,Mr. Jared Reed,1968,M,jared22@adventure-works.com,Germany,Undergrad,Low,1,$759.6,$286.8,1.0,,117
28532,Mr. Tony Xie,1968,M,tony6@adventure-works.com,France,Undergrad,Low,1,$2071.4,$953.6,1.0,,695
28533,Mr. Clayton Sun,1965,M,clayton12@adventure-works.com,Australia,Undergrad,Average,3,$10.0,$6.2,1.0,,327
28534,Mrs. Sabrina Romero,1965,F,sabrina6@adventure-works.com,Australia,Undergrad,Average,3,$603.5,$236.1,1.0,,163
28535,Ms. Leslie Ferrier,1968,F,leslie9@adventure-works.com,Australia,Undergrad,Average,0,$2445.7,$941.3,1.0,,325
28536,Mrs. Martha Guo,1964,F,martha17@adventure-works.com,Australia,Undergrad,Average,3,$18.6,$9.2,1.0,,307
28537,Mr. Christian Hayes,1926,M,christian9@adventure-works.com,Australia,Undergrad,Average,1,$43.6,$27.9,1.0,,199
28538,Mr. Jerome Sanz,1973,M,jerome19@adventure-works.com,Germany,High School,Low,0,$72.5,$45.4,1.0,,125
28539,Ms. Barbara Zhou,1973,F,barbara18@adventure-works.com,France,High School,Low,0,$118.1,$60.2,1.0,,259
28540,Ms. Leah Zhang,1974,F,leah0@adventure-works.com,France,Undergrad,Low,0,$2049.1,$943.3,1.0,,679
28541,Ms. Isabella Perez,1974,F,isabella42@adventure-works.com,France,Undergrad,Low,0,$2049.1,$943.3,1.0,,693
28542,Ms. Martha Zhao,1974,F,martha10@adventure-works.com,France,Undergrad,Low,0,$87.3,$49.7,1.0,,312
28543,Mr. Roger Ye,1974,M,roger14@adventure-works.com,Germany,Undergrad,Low,0,$158.1,$83.4,1.0,,272
28544,Mr. Nicolas Shan,1974,M,nicolas8@adventure-works.com,Germany,Undergrad,Low,0,$68.0,$42.5,1.0,,69
28545,Mr. Micheal Ramos,1980,M,micheal13@adventure-works.com,France,High School,Low,0,$132.6,$59.2,1.0,,187
28546,Ms. Alisha Xu,1980,F,alisha12@adventure-works.com,France,High School,Low,0,$118.1,$60.2,1.0,,181
28547,Ms. April Shen,1980,F,april2@adventure-works.com,France,High School,Low,0,$2049.1,$943.3,1.0,,688
28548,Ms. Krista Ortega,1980,F,krista20@adventure-works.com,Germany,High School,Low,0,$751.0,$283.8,1.0,,118
28549,Mrs. Lydia Subram,1974,F,lydia12@adventure-works.com,United Kingdom,Undergrad,Low,1,$2452.0,$944.7,1.0,,171
28550,Mr. Wayne Andersen,1972,M,wayne15@adventure-works.com,France,High School,Low,0,$124.0,$56.2,1.0,,47
28551,Mr. Warren Xu,1972,M,warren11@adventure-works.com,France,High School,Low,0,$70.0,$43.8,1.0,,239
28552,Ms. Holly Subram,1972,F,holly12@adventure-works.com,United Kingdom,High School,Low,0,$43.0,$26.9,1.0,,42
28553,Mrs. Sabrina Serrano,1973,F,sabrina10@adventure-works.com,France,Undergrad,Low,1,$3121.8,$1379.6,2.0,$1313.9422,59
28554,Mrs. Natalie Sanders,1973,F,natalie24@adventure-works.com,Germany,Undergrad,Low,1,$1034.1,$416.4,1.0,,90
28555,Mrs. Monique Serrano,1973,F,monique13@adventure-works.com,Germany,Undergrad,Low,1,$1028.4,$412.3,1.0,,90
28556,Mrs. Isabel Gonzales,1973,F,isabel16@adventure-works.com,Germany,Undergrad,Low,1,$1035.4,$416.7,1.0,,65
28557,Mr. Casey Alvarez,1973,M,casey28@adventure-works.com,United Kingdom,Undergrad,Low,1,$2417.7,$923.7,1.0,,169
28558,Ms. Dawn Stone,1972,F,dawn24@adventure-works.com,Germany,High School,Low,0,$103.0,$64.4,1.0,,28
28559,Mr. Billy Gutierrez,1972,M,billy12@adventure-works.com,France,High School,Low,0,$2049.1,$943.3,1.0,,657
28560,Ms. Peggy Smith,1972,F,peggy1@adventure-works.com,France,High School,Low,0,$2071.4,$953.6,1.0,,664
28561,Mr. Carlos Kelly,1971,M,carlos4@adventure-works.com,United Kingdom,High School,Low,0,$69.1,$43.2,1.0,,35
28562,Mr. Phillip Martinez,1972,M,phillip19@adventure-works.com,France,Undergrad,Low,1,$3101.4,$1366.9,2.0,$1301.774,50
28563,Mr. Dennis Cai,1972,M,dennis23@adventure-works.com,Germany,Undergrad,Low,1,$1086.9,$448.9,1.0,,81
28564,Mrs. Alisha Deng,1972,F,alisha25@adventure-works.com,Germany,Undergrad,Low,2,$1054.4,$407.2,1.0,,30
28565,Mr. James Allen,1971,M,james74@adventure-works.com,Germany,High School,Low,0,$115.1,$70.2,1.0,,4
28567,Ms. Ann Kapoor,1971,F,ann6@adventure-works.com,France,High School,Low,0,$70.0,$43.8,1.0,,58
28568,Mrs. Daisy Alonso,1970,F,daisy4@adventure-works.com,Germany,Undergrad,Low,2,$1050.4,$426.1,1.0,,35
28569,Mr. Dustin Jai,1971,M,dustin11@adventure-works.com,France,Undergrad,Low,2,$3084.5,$1360.0,2.0,$1295.2194,46
28570,Mrs. Jenna Turner,1971,F,jenna4@adventure-works.com,United Kingdom,Undergrad,Low,2,$71.5,$44.7,1.0,,176
28571,Mrs. Anna Torres,1974,F,anna18@adventure-works.com,Southwest,Undergrad,Low,3,$57.1,$33.9,1.0,,8
28572,Mr. Jeffery Ye,1974,M,jeffery10@adventure-works.com,Northwest,Undergrad,Low,3,$41.5,$26.0,1.0,,233
28574,Ms. Kayla Flores,1974,F,kayla36@adventure-works.com,Canada,Graduate,Average,0,$3578.3,$1407.0,1.0,,855
28575,Mrs. Linda Gutierrez,1975,F,linda26@adventure-works.com,Canada,Undergrad,Low,3,$70.0,$43.8,1.0,,111
28576,Mr. Sunil Uppal,1966,M,sunil5@adventure-works.com,Northwest,Graduate,Average,0,$43.6,$27.9,1.0,,60
28577,Mr. Austin Harris,1966,M,austin49@adventure-works.com,Northwest,Graduate,Average,0,$14.6,$9.1,1.0,,157
